PeriodEnd,PeriodStart,Period,AirTemp,Dhi,Dni,Ghi,PrecipitableWater,RelativeHumidity,SurfacePressure,WindDirection10m,WindSpeed10m
2021-07-22T06:00:00Z,2021-07-22T05:00:00Z,PT60M,12.3,0,0,0,10.8,88.2,1008.0,229,4.2
2021-07-22T07:00:00Z,2021-07-22T06:00:00Z,PT60M,12.3,0,0,0,10.9,88.8,1008.0,227,4.2
2021-07-22T08:00:00Z,2021-07-22T07:00:00Z,PT60M,12.2,0,0,0,10.8,89.4,1007.9,231,4.1
2021-07-22T09:00:00Z,2021-07-22T08:00:00Z,PT60M,12.0,0,0,0,10.9,90.6,1007.9,234,3.9
2021-07-22T10:00:00Z,2021-07-22T09:00:00Z,PT60M,11.9,0,0,0,11.0,90.8,1007.9,231,3.5
2021-07-22T11:00:00Z,2021-07-22T10:00:00Z,PT60M,11.8,0,0,0,10.9,90.5,1007.8,229,3.2
2021-07-22T12:00:00Z,2021-07-22T11:00:00Z,PT60M,11.8,0,0,0,11.1,90.8,1007.5,232,3.1
2021-07-22T13:00:00Z,2021-07-22T12:00:00Z,PT60M,11.8,0,0,0,11.1,91.1,1007.6,228,3.0
2021-07-22T14:00:00Z,2021-07-22T13:00:00Z,PT60M,12.0,22,176,43,10.9,90.5,1008.1,219,2.9
2021-07-22T15:00:00Z,2021-07-22T14:00:00Z,PT60M,12.4,63,571,216,10.6,88.5,1008.6,221,3.2
2021-07-22T16:00:00Z,2021-07-22T15:00:00Z,PT60M,13.1,84,754,425,10.4,84.2,1009.0,226,3.5
2021-07-22T17:00:00Z,2021-07-22T16:00:00Z,PT60M,14.0,96,851,628,10.2,78.9,1009.3,232,3.8
2021-07-22T18:00:00Z,2021-07-22T17:00:00Z,PT60M,14.5,102,911,802,10.0,74.9,1009.6,237,4.0
2021-07-22T19:00:00Z,2021-07-22T18:00:00Z,PT60M,15.0,101,951,934,9.8,71.8,1009.9,240,4.2
2021-07-22T20:00:00Z,2021-07-22T19:00:00Z,PT60M,15.5,102,968,1010,9.6,69.3,1010.0,243,4.6
2021-07-22T21:00:00Z,2021-07-22T20:00:00Z,PT60M,15.6,104,971,1027,9.3,69.1,1009.9,248,5.0
2021-07-22T22:00:00Z,2021-07-22T21:00:00Z,PT60M,15.6,103,964,983,9.1,70.0,1009.7,251,5.3
2021-07-22T23:00:00Z,2021-07-22T22:00:00Z,PT60M,15.5,98,945,881,9.0,71.2,1009.5,253,5.7
2021-07-23T00:00:00Z,2021-07-22T23:00:00Z,PT60M,15.2,91,908,730,8.8,72.6,1009.5,254,5.8
2021-07-23T01:00:00Z,2021-07-23T00:00:00Z,PT60M,14.8,83,841,540,8.6,74.5,1009.4,255,5.8
2021-07-23T02:00:00Z,2021-07-23T01:00:00Z,PT60M,14.1,69,719,330,8.5,77.4,1009.4,257,5.6
2021-07-23T03:00:00Z,2021-07-23T02:00:00Z,PT60M,13.3,43,462,127,8.4,81.3,1009.5,254,5.2
2021-07-23T04:00:00Z,2021-07-23T03:00:00Z,PT60M,12.5,4,27,7,8.3,85.3,1009.7,250,4.8
2021-07-23T05:00:00Z,2021-07-23T04:00:00Z,PT60M,12.2,0,0,0,8.2,87.3,1010.2,241,4.2
2021-07-23T06:00:00Z,2021-07-23T05:00:00Z,PT60M,12.4,0,0,0,8.0,87.0,1010.5,228,3.8
2021-07-23T07:00:00Z,2021-07-23T06:00:00Z,PT60M,12.5,0,0,0,7.9,86.5,1010.6,215,3.7
2021-07-23T08:00:00Z,2021-07-23T07:00:00Z,PT60M,12.5,0,0,0,7.9,86.5,1010.5,209,3.6
2021-07-23T09:00:00Z,2021-07-23T08:00:00Z,PT60M,12.4,0,0,0,8.0,86.7,1010.2,206,3.5
2021-07-23T10:00:00Z,2021-07-23T09:00:00Z,PT60M,12.3,0,0,0,8.1,87.6,1009.9,201,3.1
2021-07-23T11:00:00Z,2021-07-23T10:00:00Z,PT60M,12.0,0,0,0,8.3,89.1,1009.8,197,2.8
2021-07-23T12:00:00Z,2021-07-23T11:00:00Z,PT60M,11.8,0,0,0,8.5,90.5,1009.7,197,2.7
2021-07-23T13:00:00Z,2021-07-23T12:00:00Z,PT60M,11.6,0,0,0,8.5,91.1,1009.7,205,2.4
2021-07-23T14:00:00Z,2021-07-23T13:00:00Z,PT60M,11.7,24,137,41,8.7,90.8,1010.1,205,2.3
2021-07-23T15:00:00Z,2021-07-23T14:00:00Z,PT60M,12.4,65,563,215,8.9,87.5,1010.7,198,2.3
2021-07-23T16:00:00Z,2021-07-23T15:00:00Z,PT60M,13.6,82,768,428,8.8,80.4,1011.1,195,2.4
2021-07-23T17:00:00Z,2021-07-23T16:00:00Z,PT60M,15.1,93,866,632,8.6,72.0,1011.2,204,2.5
2021-07-23T18:00:00Z,2021-07-23T17:00:00Z,PT60M,16.4,101,920,808,8.3,64.5,1011.0,216,2.7
2021-07-23T19:00:00Z,2021-07-23T18:00:00Z,PT60M,17.4,116,939,937,8.1,58.9,1011.1,227,3.3
2021-07-23T20:00:00Z,2021-07-23T19:00:00Z,PT60M,18.1,120,954,1014,8.1,56.0,1011.0,235,4.3
2021-07-23T21:00:00Z,2021-07-23T20:00:00Z,PT60M,18.5,121,955,1029,8.4,55.2,1010.8,238,5.0
2021-07-23T22:00:00Z,2021-07-23T21:00:00Z,PT60M,18.5,120,943,981,8.9,56.0,1010.7,240,5.6
2021-07-23T23:00:00Z,2021-07-23T22:00:00Z,PT60M,18.1,117,916,875,9.5,58.0,1010.4,242,6.0
2021-07-24T00:00:00Z,2021-07-23T23:00:00Z,PT60M,17.5,109,872,721,10.0,60.6,1010.2,242,6.2
2021-07-24T01:00:00Z,2021-07-24T00:00:00Z,PT60M,16.7,97,801,531,10.3,64.2,1010.1,243,6.2
2021-07-24T02:00:00Z,2021-07-24T01:00:00Z,PT60M,15.6,84,625,315,10.7,69.6,1010.0,245,5.7
2021-07-24T03:00:00Z,2021-07-24T02:00:00Z,PT60M,14.5,84,0,84,11.1,75.9,1010.2,244,4.8
2021-07-24T04:00:00Z,2021-07-24T03:00:00Z,PT60M,13.6,4,0,4,11.4,81.6,1010.4,243,3.9
2021-07-24T05:00:00Z,2021-07-24T04:00:00Z,PT60M,13.0,0,0,0,11.8,85.1,1010.8,242,3.5
2021-07-24T06:00:00Z,2021-07-24T05:00:00Z,PT60M,12.8,0,0,0,12.1,87.4,1010.9,242,3.3
2021-07-24T07:00:00Z,2021-07-24T06:00:00Z,PT60M,12.6,0,0,0,12.3,89.1,1010.8,244,3.4
2021-07-24T08:00:00Z,2021-07-24T07:00:00Z,PT60M,12.4,0,0,0,12.3,89.7,1010.7,242,3.5
2021-07-24T09:00:00Z,2021-07-24T08:00:00Z,PT60M,12.5,0,0,0,12.1,90.0,1010.4,240,3.3
2021-07-24T10:00:00Z,2021-07-24T09:00:00Z,PT60M,12.4,0,0,0,12.2,90.3,1010.4,238,3.2
2021-07-24T11:00:00Z,2021-07-24T10:00:00Z,PT60M,12.4,0,0,0,12.4,90.3,1010.3,234,3.0
2021-07-24T12:00:00Z,2021-07-24T11:00:00Z,PT60M,12.3,0,0,0,12.8,90.6,1010.0,229,3.0
2021-07-24T13:00:00Z,2021-07-24T12:00:00Z,PT60M,12.1,0,0,0,13.4,91.2,1010.0,224,3.0
2021-07-24T14:00:00Z,2021-07-24T13:00:00Z,PT60M,12.3,27,6,27,13.8,90.2,1010.4,221,3.0
2021-07-24T15:00:00Z,2021-07-24T14:00:00Z,PT60M,13.0,106,0,106,14.0,86.7,1010.8,220,2.9
2021-07-24T16:00:00Z,2021-07-24T15:00:00Z,PT60M,14.0,213,0,213,14.0,81.0,1011.1,223,3.0
2021-07-24T17:00:00Z,2021-07-24T16:00:00Z,PT60M,15.3,363,83,418,14.2,74.7,1011.1,230,3.1
2021-07-24T18:00:00Z,2021-07-24T17:00:00Z,PT60M,16.3,161,789,768,14.9,69.2,1010.9,236,3.3
2021-07-24T19:00:00Z,2021-07-24T18:00:00Z,PT60M,17.0,150,865,906,15.9,65.5,1010.6,242,3.8
2021-07-24T20:00:00Z,2021-07-24T19:00:00Z,PT60M,17.5,155,881,980,16.4,63.5,1010.2,246,4.3
2021-07-24T21:00:00Z,2021-07-24T20:00:00Z,PT60M,17.9,158,881,995,16.3,61.7,1009.6,247,4.4
2021-07-24T22:00:00Z,2021-07-24T21:00:00Z,PT60M,18.2,156,872,951,16.2,60.2,1009.0,248,4.5
2021-07-24T23:00:00Z,2021-07-24T22:00:00Z,PT60M,18.3,146,850,850,16.1,60.4,1008.4,250,4.9
2021-07-25T00:00:00Z,2021-07-24T23:00:00Z,PT60M,17.8,132,812,700,16.2,62.8,1008.1,252,4.9
2021-07-25T01:00:00Z,2021-07-25T00:00:00Z,PT60M,17.0,112,742,514,16.3,66.0,1007.9,252,4.7
2021-07-25T02:00:00Z,2021-07-25T01:00:00Z,PT60M,16.1,114,476,290,16.4,70.6,1007.8,254,4.5
2021-07-25T03:00:00Z,2021-07-25T02:00:00Z,PT60M,15.0,77,0,77,16.6,76.5,1007.9,256,4.0
2021-07-25T04:00:00Z,2021-07-25T03:00:00Z,PT60M,14.1,4,0,4,17.4,82.2,1008.2,253,3.7
2021-07-25T05:00:00Z,2021-07-25T04:00:00Z,PT60M,13.6,0,0,0,19.0,85.4,1008.7,249,3.7
2021-07-25T06:00:00Z,2021-07-25T05:00:00Z,PT60M,13.4,0,0,0,20.3,87.1,1009.0,244,3.6
2021-07-25T07:00:00Z,2021-07-25T06:00:00Z,PT60M,13.2,0,0,0,20.9,88.9,1009.0,240,3.5
2021-07-25T08:00:00Z,2021-07-25T07:00:00Z,PT60M,13.1,0,0,0,21.6,90.0,1008.7,238,3.6
2021-07-25T09:00:00Z,2021-07-25T08:00:00Z,PT60M,13.0,0,0,0,22.5,90.6,1008.6,235,3.5
2021-07-25T10:00:00Z,2021-07-25T09:00:00Z,PT60M,12.9,0,0,0,23.5,90.6,1008.6,235,3.2
2021-07-25T11:00:00Z,2021-07-25T10:00:00Z,PT60M,12.9,0,0,0,24.2,90.3,1008.6,234,3.0
2021-07-25T12:00:00Z,2021-07-25T11:00:00Z,PT60M,12.8,0,0,0,24.5,90.0,1008.5,234,2.9
2021-07-25T13:00:00Z,2021-07-25T12:00:00Z,PT60M,12.7,0,0,0,24.7,90.0,1008.7,231,2.9
2021-07-25T14:00:00Z,2021-07-25T13:00:00Z,PT60M,12.9,20,0,20,25.0,89.4,1009.1,228,3.1
2021-07-25T15:00:00Z,2021-07-25T14:00:00Z,PT60M,13.4,81,0,81,25.0,86.5,1009.6,231,3.0
2021-07-25T16:00:00Z,2021-07-25T15:00:00Z,PT60M,14.3,184,0,184,24.9,80.8,1009.6,233,2.9
2021-07-25T17:00:00Z,2021-07-25T16:00:00Z,PT60M,15.5,323,141,419,25.0,74.5,1009.3,237,3.1
2021-07-25T18:00:00Z,2021-07-25T17:00:00Z,PT60M,16.1,232,643,724,24.8,69.6,1009.0,240,3.2
2021-07-25T19:00:00Z,2021-07-25T18:00:00Z,PT60M,16.7,207,756,868,25.0,65.4,1008.8,241,3.7
2021-07-25T20:00:00Z,2021-07-25T19:00:00Z,PT60M,17.3,203,793,945,25.8,62.8,1008.4,244,4.6
2021-07-25T21:00:00Z,2021-07-25T20:00:00Z,PT60M,17.5,208,791,958,26.5,62.5,1007.9,250,4.8
2021-07-25T22:00:00Z,2021-07-25T21:00:00Z,PT60M,17.7,204,778,913,27.1,62.3,1007.4,251,5.1
2021-07-25T23:00:00Z,2021-07-25T22:00:00Z,PT60M,17.5,195,746,811,27.7,63.3,1006.9,250,5.9
2021-07-26T00:00:00Z,2021-07-25T23:00:00Z,PT60M,17.1,259,472,601,27.8,65.6,1006.7,253,5.4
2021-07-26T01:00:00Z,2021-07-26T00:00:00Z,PT60M,16.7,303,0,303,27.8,67.7,1006.5,254,4.7
2021-07-26T02:00:00Z,2021-07-26T01:00:00Z,PT60M,16.1,172,0,172,28.2,71.1,1006.4,250,4.3
2021-07-26T03:00:00Z,2021-07-26T02:00:00Z,PT60M,15.3,60,0,60,28.5,75.6,1006.5,250,3.9
2021-07-26T04:00:00Z,2021-07-26T03:00:00Z,PT60M,14.6,4,0,4,28.9,80.4,1006.7,248,3.7
2021-07-26T05:00:00Z,2021-07-26T04:00:00Z,PT60M,14.2,0,0,0,29.5,83.3,1007.1,247,3.5
2021-07-26T06:00:00Z,2021-07-26T05:00:00Z,PT60M,14.0,0,0,0,29.7,84.9,1007.2,247,3.5
2021-07-26T07:00:00Z,2021-07-26T06:00:00Z,PT60M,13.8,0,0,0,29.8,86.9,1007.4,243,3.5
2021-07-26T08:00:00Z,2021-07-26T07:00:00Z,PT60M,13.7,0,0,0,29.5,88.9,1007.3,241,3.5
2021-07-26T09:00:00Z,2021-07-26T08:00:00Z,PT60M,13.5,0,0,0,28.8,90.4,1007.1,241,3.4
2021-07-26T10:00:00Z,2021-07-26T09:00:00Z,PT60M,13.5,0,0,0,28.6,90.6,1006.8,240,3.4
2021-07-26T11:00:00Z,2021-07-26T10:00:00Z,PT60M,13.4,0,0,0,29.1,91.6,1006.5,241,3.4
2021-07-26T12:00:00Z,2021-07-26T11:00:00Z,PT60M,13.3,0,0,0,30.0,91.8,1006.5,240,3.2
2021-07-26T13:00:00Z,2021-07-26T12:00:00Z,PT60M,13.2,0,0,0,30.8,90.9,1006.7,230,3.1
2021-07-26T14:00:00Z,2021-07-26T13:00:00Z,PT60M,13.4,19,0,19,31.3,89.7,1007.2,221,3.0
2021-07-26T15:00:00Z,2021-07-26T14:00:00Z,PT60M,14.0,103,7,105,31.5,86.8,1007.6,222,3.0
2021-07-26T16:00:00Z,2021-07-26T15:00:00Z,PT60M,14.8,242,59,270,31.8,81.9,1007.8,231,3.4
2021-07-26T17:00:00Z,2021-07-26T16:00:00Z,PT60M,15.7,249,198,367,32.4,76.8,1007.8,236,4.0
2021-07-26T18:00:00Z,2021-07-26T17:00:00Z,PT60M,16.2,230,0,230,32.0,74.2,1007.9,236,4.3
2021-07-26T19:00:00Z,2021-07-26T18:00:00Z,PT60M,16.6,485,36,516,31.0,71.6,1008.2,235,4.4
2021-07-26T20:00:00Z,2021-07-26T19:00:00Z,PT60M,17.4,555,40,593,30.4,68.0,1008.1,240,4.7
2021-07-26T21:00:00Z,2021-07-26T20:00:00Z,PT60M,17.9,544,193,726,30.1,66.0,1007.7,246,5.1
2021-07-26T22:00:00Z,2021-07-26T21:00:00Z,PT60M,18.1,512,219,713,29.7,65.6,1007.3,250,5.3
2021-07-26T23:00:00Z,2021-07-26T22:00:00Z,PT60M,17.9,469,126,571,29.1,66.4,1006.8,253,5.5
2021-07-27T00:00:00Z,2021-07-26T23:00:00Z,PT60M,17.3,396,104,473,28.5,69.2,1007.0,250,5.8
2021-07-27T01:00:00Z,2021-07-27T00:00:00Z,PT60M,16.6,280,0,280,27.8,73.1,1007.5,246,5.9
2021-07-27T02:00:00Z,2021-07-27T01:00:00Z,PT60M,15.9,139,0,139,27.3,76.7,1007.8,245,5.7
2021-07-27T03:00:00Z,2021-07-27T02:00:00Z,PT60M,15.1,49,0,49,27.1,81.0,1008.0,246,5.0
2021-07-27T04:00:00Z,2021-07-27T03:00:00Z,PT60M,14.4,2,0,2,27.4,85.0,1008.5,250,4.0
2021-07-27T05:00:00Z,2021-07-27T04:00:00Z,PT60M,14.1,0,0,0,27.9,87.2,1008.7,253,3.4
2021-07-27T06:00:00Z,2021-07-27T05:00:00Z,PT60M,14.0,0,0,0,27.9,88.0,1008.9,247,2.4
2021-07-27T07:00:00Z,2021-07-27T06:00:00Z,PT60M,14.0,0,0,0,28.0,88.3,1008.9,255,1.7
2021-07-27T08:00:00Z,2021-07-27T07:00:00Z,PT60M,13.9,0,0,0,28.6,88.6,1008.7,280,1.8
2021-07-27T09:00:00Z,2021-07-27T08:00:00Z,PT60M,13.9,0,0,0,29.2,88.6,1008.5,278,1.9
2021-07-27T10:00:00Z,2021-07-27T09:00:00Z,PT60M,14.0,0,0,0,29.7,88.3,1008.4,267,2.1
2021-07-27T11:00:00Z,2021-07-27T10:00:00Z,PT60M,14.2,0,0,0,30.4,87.5,1008.4,262,1.8
2021-07-27T12:00:00Z,2021-07-27T11:00:00Z,PT60M,14.4,0,0,0,31.0,85.2,1008.7,259,1.3
2021-07-27T13:00:00Z,2021-07-27T12:00:00Z,PT60M,14.6,0,0,0,31.8,83.3,1009.0,259,1.6
2021-07-27T14:00:00Z,2021-07-27T13:00:00Z,PT60M,14.8,12,0,12,32.8,82.5,1009.4,251,2.0
2021-07-27T15:00:00Z,2021-07-27T14:00:00Z,PT60M,15.1,71,0,71,34.1,80.6,1009.7,246,1.7
2021-07-27T16:00:00Z,2021-07-27T15:00:00Z,PT60M,15.6,119,0,119,36.4,77.8,1010.0,256,1.6
2021-07-27T17:00:00Z,2021-07-27T16:00:00Z,PT60M,15.9,220,0,220,38.5,76.6,1010.4,257,2.0
2021-07-27T18:00:00Z,2021-07-27T17:00:00Z,PT60M,16.9,288,424,611,38.1,71.8,1010.7,262,2.2
2021-07-27T19:00:00Z,2021-07-27T18:00:00Z,PT60M,18.4,170,793,860,35.3,65.4,1010.9,278,2.6
2021-07-27T20:00:00Z,2021-07-27T19:00:00Z,PT60M,19.3,163,837,944,31.5,63.1,1010.8,277,3.2
2021-07-27T21:00:00Z,2021-07-27T20:00:00Z,PT60M,19.6,157,856,966,28.2,62.7,1010.6,268,3.7
2021-07-27T22:00:00Z,2021-07-27T21:00:00Z,PT60M,19.5,146,862,929,25.7,63.1,1010.3,262,4.1
2021-07-27T23:00:00Z,2021-07-27T22:00:00Z,PT60M,19.4,162,777,804,24.1,64.0,1009.8,259,4.4
2021-07-28T00:00:00Z,2021-07-27T23:00:00Z,PT60M,18.9,172,696,655,22.9,65.5,1009.5,260,4.5
2021-07-28T01:00:00Z,2021-07-28T00:00:00Z,PT60M,17.9,103,745,503,22.7,68.9,1009.4,260,4.5
2021-07-28T02:00:00Z,2021-07-28T01:00:00Z,PT60M,17.2,80,618,300,23.5,72.5,1009.5,258,4.3
2021-07-28T03:00:00Z,2021-07-28T02:00:00Z,PT60M,16.4,62,191,97,24.1,76.0,1009.9,256,3.8
2021-07-28T04:00:00Z,2021-07-28T03:00:00Z,PT60M,15.7,3,0,3,24.6,80.2,1010.4,255,3.0
2021-07-28T05:00:00Z,2021-07-28T04:00:00Z,PT60M,15.2,0,0,0,25.0,82.8,1011.0,254,2.3
2021-07-28T06:00:00Z,2021-07-28T05:00:00Z,PT60M,15.0,0,0,0,24.7,84.5,1011.1,248,1.9
2021-07-28T07:00:00Z,2021-07-28T06:00:00Z,PT60M,14.9,0,0,0,24.1,85.8,1011.1,249,1.8
2021-07-28T08:00:00Z,2021-07-28T07:00:00Z,PT60M,14.8,0,0,0,23.9,86.4,1011.2,257,2.0
2021-07-28T09:00:00Z,2021-07-28T08:00:00Z,PT60M,14.6,0,0,0,24.4,88.1,1011.2,260,2.2
2021-07-28T10:00:00Z,2021-07-28T09:00:00Z,PT60M,14.4,0,0,0,25.3,90.1,1011.2,261,2.2
2021-07-28T11:00:00Z,2021-07-28T10:00:00Z,PT60M,14.3,0,0,0,26.0,90.7,1011.1,262,2.1
2021-07-28T12:00:00Z,2021-07-28T11:00:00Z,PT60M,14.1,0,0,0,26.3,91.6,1011.0,261,1.9
2021-07-28T13:00:00Z,2021-07-28T12:00:00Z,PT60M,13.8,0,0,0,26.6,92.8,1011.1,258,1.7
2021-07-28T14:00:00Z,2021-07-28T13:00:00Z,PT60M,14.0,24,52,29,27.1,91.9,1011.5,250,1.6
2021-07-28T15:00:00Z,2021-07-28T14:00:00Z,PT60M,14.6,122,20,127,28.1,88.3,1011.8,246,1.6
2021-07-28T16:00:00Z,2021-07-28T15:00:00Z,PT60M,15.7,122,560,374,29.0,82.3,1012.0,244,1.5
2021-07-28T17:00:00Z,2021-07-28T16:00:00Z,PT60M,17.0,139,705,573,29.6,75.5,1012.1,241,1.8
2021-07-28T18:00:00Z,2021-07-28T17:00:00Z,PT60M,17.9,162,758,739,30.4,71.4,1012.2,246,2.2
2021-07-28T19:00:00Z,2021-07-28T18:00:00Z,PT60M,18.5,189,771,859,31.1,68.5,1012.1,253,2.5
2021-07-28T20:00:00Z,2021-07-28T19:00:00Z,PT60M,19.1,227,739,915,31.5,65.8,1011.8,255,3.1
2021-07-28T21:00:00Z,2021-07-28T20:00:00Z,PT60M,19.3,193,799,947,31.9,65.2,1011.4,254,4.1
2021-07-28T22:00:00Z,2021-07-28T21:00:00Z,PT60M,19.1,178,803,907,32.0,67.6,1011.0,254,5.0
2021-07-28T23:00:00Z,2021-07-28T22:00:00Z,PT60M,18.6,163,786,809,31.5,71.3,1010.6,256,5.7
2021-07-29T00:00:00Z,2021-07-28T23:00:00Z,PT60M,17.9,146,747,664,30.6,74.0,1010.2,255,5.6
2021-07-29T01:00:00Z,2021-07-29T00:00:00Z,PT60M,17.1,186,467,445,29.6,76.4,1010.0,252,5.0
2021-07-29T02:00:00Z,2021-07-29T01:00:00Z,PT60M,16.6,179,115,221,29.3,78.5,1009.9,252,4.3
2021-07-29T03:00:00Z,2021-07-29T02:00:00Z,PT60M,16.0,63,0,63,29.5,80.8,1009.9,251,3.7
2021-07-29T04:00:00Z,2021-07-29T03:00:00Z,PT60M,15.4,3,0,3,29.8,83.1,1010.1,246,3.2
2021-07-29T05:00:00Z,2021-07-29T04:00:00Z,PT60M,15.2,0,0,0,30.1,84.2,1010.4,241,2.9
2021-07-29T06:00:00Z,2021-07-29T05:00:00Z,PT60M,15.1,0,0,0,31.0,85.9,1010.4,242,3.0
2021-07-29T07:00:00Z,2021-07-29T06:00:00Z,PT60M,14.9,0,0,0,31.8,87.8,1010.4,244,3.0
2021-07-29T08:00:00Z,2021-07-29T07:00:00Z,PT60M,14.7,0,0,0,32.1,89.3,1010.3,242,2.9
2021-07-29T09:00:00Z,2021-07-29T08:00:00Z,PT60M,14.5,0,0,0,31.9,90.7,1009.9,240,2.9
2021-07-29T10:00:00Z,2021-07-29T09:00:00Z,PT60M,14.5,0,0,0,31.3,91.3,1009.6,238,2.9
2021-07-29T11:00:00Z,2021-07-29T10:00:00Z,PT60M,14.6,0,0,0,30.5,91.0,1009.4,239,2.8
2021-07-29T12:00:00Z,2021-07-29T11:00:00Z,PT60M,14.4,0,0,0,30.0,91.3,1009.2,237,2.7
2021-07-29T13:00:00Z,2021-07-29T12:00:00Z,PT60M,14.2,0,0,0,29.8,92.2,1009.3,231,2.8
2021-07-29T14:00:00Z,2021-07-29T13:00:00Z,PT60M,14.3,15,5,15,29.8,92.2,1009.4,227,2.7
2021-07-29T15:00:00Z,2021-07-29T14:00:00Z,PT60M,14.9,103,81,126,30.1,88.9,1009.7,228,2.4
2021-07-29T16:00:00Z,2021-07-29T15:00:00Z,PT60M,16.0,236,49,260,30.8,82.3,1010.0,234,2.4
2021-07-29T17:00:00Z,2021-07-29T16:00:00Z,PT60M,17.1,198,553,533,31.3,76.3,1009.9,241,2.8
2021-07-29T18:00:00Z,2021-07-29T17:00:00Z,PT60M,17.8,163,748,732,31.3,71.8,1009.7,243,3.1
2021-07-29T19:00:00Z,2021-07-29T18:00:00Z,PT60M,18.3,161,811,865,31.5,68.5,1009.4,247,3.4
2021-07-29T20:00:00Z,2021-07-29T19:00:00Z,PT60M,18.8,448,345,768,31.6,66.4,1009.0,250,3.8
2021-07-29T21:00:00Z,2021-07-29T20:00:00Z,PT60M,19.2,271,659,892,31.3,65.1,1008.5,253,4.0
2021-07-29T22:00:00Z,2021-07-29T21:00:00Z,PT60M,19.6,166,823,911,30.6,64.2,1008.0,253,4.2
2021-07-29T23:00:00Z,2021-07-29T22:00:00Z,PT60M,19.7,167,779,807,30.0,64.0,1007.5,252,4.6
2021-07-30T00:00:00Z,2021-07-29T23:00:00Z,PT60M,19.3,172,675,645,29.6,66.1,1007.1,250,4.8
2021-07-30T01:00:00Z,2021-07-30T00:00:00Z,PT60M,18.6,259,88,309,29.5,69.3,1006.9,251,4.5
2021-07-30T02:00:00Z,2021-07-30T01:00:00Z,PT60M,17.9,136,30,149,29.4,72.6,1006.9,252,4.0
2021-07-30T03:00:00Z,2021-07-30T02:00:00Z,PT60M,17.0,36,0,36,29.1,76.8,1007.0,251,3.6
2021-07-30T04:00:00Z,2021-07-30T03:00:00Z,PT60M,16.2,3,0,3,28.4,80.8,1007.2,247,3.4
2021-07-30T05:00:00Z,2021-07-30T04:00:00Z,PT60M,15.8,0,0,0,27.5,82.9,1007.4,246,3.1
2021-07-30T06:00:00Z,2021-07-30T05:00:00Z,PT60M,15.4,0,0,0,26.5,84.8,1007.6,249,3.0
2021-07-30T07:00:00Z,2021-07-30T06:00:00Z,PT60M,15.1,0,0,0,25.8,86.7,1007.7,249,2.8
2021-07-30T08:00:00Z,2021-07-30T07:00:00Z,PT60M,14.8,0,0,0,24.9,88.1,1007.5,247,2.9
2021-07-30T09:00:00Z,2021-07-30T08:00:00Z,PT60M,14.4,0,0,0,24.2,89.5,1007.1,246,3.0
2021-07-30T10:00:00Z,2021-07-30T09:00:00Z,PT60M,14.2,0,0,0,24.6,90.4,1006.9,247,2.9
2021-07-30T11:00:00Z,2021-07-30T10:00:00Z,PT60M,14.0,0,0,0,25.2,90.4,1006.7,244,2.8
2021-07-30T12:00:00Z,2021-07-30T11:00:00Z,PT60M,13.6,0,0,0,25.2,90.4,1006.6,239,2.8
2021-07-30T13:00:00Z,2021-07-30T12:00:00Z,PT60M,13.3,0,0,0,25.0,90.6,1006.8,238,3.1
2021-07-30T14:00:00Z,2021-07-30T13:00:00Z,PT60M,13.4,22,48,27,24.7,90.0,1007.2,236,3.1
2021-07-30T15:00:00Z,2021-07-30T14:00:00Z,PT60M,14.0,108,8,109,24.2,86.8,1007.8,235,3.2
2021-07-30T16:00:00Z,2021-07-30T15:00:00Z,PT60M,15.1,205,0,205,23.8,81.1,1008.4,235,3.3
2021-07-30T17:00:00Z,2021-07-30T16:00:00Z,PT60M,16.2,346,49,379,23.9,75.6,1008.8,237,3.5
2021-07-30T18:00:00Z,2021-07-30T17:00:00Z,PT60M,16.9,441,155,556,23.9,71.4,1009.0,241,3.6
2021-07-30T19:00:00Z,2021-07-30T18:00:00Z,PT60M,17.5,455,282,701,24.0,67.8,1008.9,244,3.8
2021-07-30T20:00:00Z,2021-07-30T19:00:00Z,PT60M,18.2,192,806,941,24.2,65.1,1008.7,246,4.2
2021-07-30T21:00:00Z,2021-07-30T20:00:00Z,PT60M,18.7,191,815,958,24.3,63.8,1008.4,248,4.6
2021-07-30T22:00:00Z,2021-07-30T21:00:00Z,PT60M,18.9,175,821,917,24.5,63.8,1008.1,250,5.5
2021-07-30T23:00:00Z,2021-07-30T22:00:00Z,PT60M,18.6,161,801,817,24.7,66.1,1007.8,250,6.3
2021-07-31T00:00:00Z,2021-07-30T23:00:00Z,PT60M,17.9,183,668,648,24.7,69.6,1007.6,251,6.4
2021-07-31T01:00:00Z,2021-07-31T00:00:00Z,PT60M,17.1,292,134,368,24.6,73.2,1007.7,252,6.3
2021-07-31T02:00:00Z,2021-07-31T01:00:00Z,PT60M,16.2,155,0,155,24.6,78.0,1007.8,251,6.1
2021-07-31T03:00:00Z,2021-07-31T02:00:00Z,PT60M,15.3,67,1,67,24.5,82.9,1008.1,249,5.6
2021-07-31T04:00:00Z,2021-07-31T03:00:00Z,PT60M,14.7,2,0,2,24.4,86.1,1008.8,245,5.0
2021-07-31T05:00:00Z,2021-07-31T04:00:00Z,PT60M,14.6,0,0,0,24.2,87.2,1009.3,238,4.3
2021-07-31T06:00:00Z,2021-07-31T05:00:00Z,PT60M,14.6,0,0,0,24.0,87.8,1009.6,232,3.7
