,MonthPE,Date,Daily_Temp,Daily_Precip,Daily_Humidity,Daily_Pressure,Daily_WindDir,Daily_WindSpeed,Daily_DNI,Daily_DHI,Daily_radiation
2020-12-05,12,2020-12-05,13.579999999999998,11.82,52.1,1018.3199999999999,150.1,1.65,361.8,98.2,215.1
2020-12-06,12,2020-12-06,12.14,13.050000000000002,70.0,1020.1700000000001,193.9,1.7900000000000003,357.8,103.5,252.9
2020-12-07,12,2020-12-07,15.270000000000001,9.129999999999999,46.9,1016.5699999999999,90.8,4.450000000000001,587.7,73.2,283.6
2020-12-08,12,2020-12-08,15.660000000000002,6.37,42.4,1015.3700000000001,32.7,2.8200000000000003,613.0,71.3,288.2
2020-12-09,12,2020-12-09,13.529999999999998,8.52,52.9,1013.0200000000001,23.3,3.3200000000000003,482.2,99.8,264.4
2020-12-10,12,2020-12-10,13.0,8.86,67.0,1011.47,249.5,2.26,462.4,88.3,269.6
2020-12-11,12,2020-12-11,10.549999999999999,13.689999999999998,69.1,1015.54,281.9,2.3400000000000003,140.8,130.2,167.6
2020-12-12,12,2020-12-12,11.969999999999999,22.71,77.9,1014.7300000000001,148.9,3.2300000000000004,58.4,140.6,158.7
2020-12-13,12,2020-12-13,12.330000000000002,22.44,85.7,1015.1700000000001,156.6,4.71,12.5,121.1,124.9
2020-12-14,12,2020-12-14,10.629999999999999,12.27,73.5,1018.89,318.0,2.94,497.0,75.6,263.8
2020-12-15,12,2020-12-15,10.83,15.6,70.1,1020.7,259.0,1.25,248.9,131.6,211.8
2020-12-16,12,2020-12-16,11.040000000000001,19.979999999999997,73.3,1017.9800000000001,98.6,1.83,449.3,87.1,252.0
2020-12-17,12,2020-12-17,12.0,13.760000000000002,74.1,1012.7300000000001,270.3,5.6,458.4,82.0,257.1
2020-12-18,12,2020-12-18,11.58,9.889999999999999,57.9,1018.49,105.8,2.12,537.8,72.0,268.9
2020-12-19,12,2020-12-19,11.040000000000001,8.23,61.8,1022.4100000000001,82.8,3.1399999999999997,575.0,69.2,274.6
2020-12-20,12,2020-12-20,11.44,7.090000000000001,63.4,1020.4400000000002,28.0,3.21,558.8,74.6,274.7
2020-12-21,12,2020-12-21,11.11,6.44,65.7,1013.7,51.4,3.17,564.0,73.2,275.2
2020-12-22,12,2020-12-22,11.169999999999998,7.710000000000001,67.9,1015.8399999999998,110.1,2.7199999999999998,571.0,69.5,274.6
2020-12-23,12,2020-12-23,10.5,4.529999999999999,47.9,1017.46,103.9,4.6899999999999995,632.9,60.8,286.0
2020-12-24,12,2020-12-24,9.879999999999999,7.68,59.8,1018.4799999999999,55.4,3.5800000000000005,340.7,100.6,239.7
2020-12-25,12,2020-12-25,12.09,20.76,63.7,1013.6899999999999,131.4,4.56,42.9,107.5,118.8
2020-12-26,12,2020-12-26,12.23,14.910000000000002,80.4,1017.07,244.3,4.5200000000000005,321.0,105.1,229.1
2020-12-27,12,2020-12-27,11.359999999999998,10.1,73.8,1009.97,133.4,2.2800000000000002,476.7,79.6,263.4
2020-12-28,12,2020-12-28,10.8,14.020000000000001,71.9,1004.5300000000001,42.3,4.23,374.7,96.3,245.0
2020-12-29,12,2020-12-29,11.040000000000001,7.359999999999999,58.2,1016.21,89.9,1.77,537.9,78.4,276.2
2020-12-30,12,2020-12-30,10.8,7.909999999999999,64.3,1020.71,254.6,1.5299999999999998,408.2,98.3,254.7
2020-12-31,12,2020-12-31,10.879999999999999,11.879999999999999,73.7,1017.55,279.0,2.7199999999999998,514.2,76.8,267.1
2021-01-01,1,2021-01-01,11.499999999999998,14.11,68.1,1015.1900000000002,157.9,1.9599999999999997,384.8,113.0,245.3
2021-01-02,1,2021-01-02,11.25,19.91,76.2,1017.9100000000001,99.4,1.9100000000000001,26.5,103.4,109.1
2021-01-03,1,2021-01-03,11.45,20.14,82.3,1018.1300000000001,121.5,1.1,28.3,131.0,142.3
2021-01-04,1,2021-01-04,12.89,21.800000000000004,86.4,1013.8499999999998,194.0,7.2299999999999995,92.9,112.6,149.2
2021-01-05,1,2021-01-05,10.709999999999997,10.54,76.6,1018.3400000000001,80.5,3.18,454.1,87.6,266.2
2021-01-06,1,2021-01-06,10.559999999999999,15.75,74.8,1017.6099999999999,81.0,1.8,210.9,119.5,184.8
2021-01-07,1,2021-01-07,10.709999999999999,11.84,79.5,1017.55,79.9,2.45,429.5,97.7,264.2
2021-01-08,1,2021-01-08,11.569999999999999,13.3,79.8,1018.5600000000001,178.5,1.6300000000000001,178.9,139.4,195.8
2021-01-09,1,2021-01-09,11.239999999999998,12.76,66.5,1018.7400000000001,168.4,1.2499999999999998,532.8,78.5,278.3
2021-01-10,1,2021-01-10,11.310000000000002,16.610000000000003,71.7,1019.14,98.0,1.7400000000000002,132.1,148.4,189.1
2021-01-11,1,2021-01-11,11.059999999999999,11.990000000000002,73.5,1018.5199999999999,34.8,2.1399999999999997,280.9,128.4,249.8
2021-01-12,1,2021-01-12,12.2,23.020000000000003,76.6,1019.28,177.2,1.41,121.6,135.5,178.9
2021-01-13,1,2021-01-13,13.429999999999998,27.509999999999998,81.5,1021.9399999999999,139.1,0.85,143.1,146.2,210.3
2021-01-14,1,2021-01-14,14.263636363636364,17.02727272727273,74.27272727272727,1020.8272727272728,116.36363636363636,2.4727272727272727,504.0,69.45454545454545,263.27272727272725
2021-01-15,1,2021-01-15,14.24,13.790000000000001,66.4,1020.1200000000001,122.1,2.6100000000000003,518.6,83.5,286.4
2021-01-16,1,2021-01-16,14.881818181818183,19.57272727272727,68.0,1016.8909090909091,175.54545454545453,1.7454545454545451,482.09090909090907,76.36363636363636,257.6363636363636
2021-01-17,1,2021-01-17,15.409090909090908,15.263636363636364,60.27272727272727,1014.0545454545453,99.18181818181819,2.3818181818181823,485.72727272727275,73.81818181818181,266.8181818181818
2021-01-18,1,2021-01-18,16.700000000000003,7.581818181818181,42.54545454545455,1009.6636363636364,97.0,3.709090909090909,605.9090909090909,60.90909090909091,288.90909090909093
2021-01-19,1,2021-01-19,15.163636363636362,4.5636363636363635,29.90909090909091,1008.2363636363636,82.9090909090909,9.845454545454546,604.4545454545455,67.18181818181819,292.45454545454544
2021-01-20,1,2021-01-20,13.781818181818183,7.218181818181819,40.45454545454545,1012.6363636363639,35.45454545454545,3.3,529.3636363636364,81.72727272727273,284.45454545454544
2021-01-21,1,2021-01-21,13.072727272727274,7.763636363636365,48.90909090909091,1012.3545454545456,230.63636363636363,1.3454545454545455,464.0,92.0909090909091,267.09090909090907
2021-01-22,1,2021-01-22,11.009090909090908,12.5,69.27272727272727,1004.6545454545455,255.27272727272728,3.3909090909090907,199.9090909090909,130.63636363636363,206.0909090909091
2021-01-23,1,2021-01-23,9.827272727272726,12.345454545454546,74.0,1008.2909090909089,232.54545454545453,2.518181818181818,454.3636363636364,87.0,272.54545454545456
2021-01-24,1,2021-01-24,9.881818181818183,12.918181818181818,76.36363636363636,1007.6999999999999,274.3636363636364,4.5636363636363635,102.18181818181819,101.27272727272727,125.72727272727273
2021-01-25,1,2021-01-25,9.327272727272726,9.454545454545455,63.45454545454545,1004.8818181818183,299.72727272727275,7.963636363636365,447.45454545454544,81.72727272727273,273.09090909090907
2021-01-26,1,2021-01-26,8.636363636363637,11.609090909090908,63.90909090909091,1007.2818181818183,206.9090909090909,5.709090909090909,284.54545454545456,116.9090909090909,200.0909090909091
2021-01-27,1,2021-01-27,10.709090909090909,14.663636363636362,71.63636363636364,1003.3818181818183,171.54545454545453,6.818181818181819,54.63636363636363,121.63636363636364,140.72727272727272
2021-01-28,1,2021-01-28,11.209090909090909,16.654545454545456,76.0,1001.5727272727272,179.36363636363637,4.509090909090909,1.7272727272727273,107.45454545454545,108.27272727272727
2021-01-29,1,2021-01-29,10.136363636363637,12.054545454545456,73.36363636363636,1005.7272727272727,202.8181818181818,1.6727272727272726,278.90909090909093,102.0909090909091,204.36363636363637
2021-01-30,1,2021-01-30,10.636363636363637,13.063636363636364,67.9090909090909,1014.2454545454547,174.0,2.2818181818181817,395.45454545454544,114.0909090909091,284.0
2021-01-31,1,2021-01-31,12.590909090909092,15.572727272727274,64.18181818181819,1015.2545454545453,176.36363636363637,1.8,353.0,118.63636363636364,268.0
2021-02-01,2,2021-02-01,13.190909090909093,16.245454545454546,65.54545454545455,1010.8,191.45454545454547,4.654545454545455,385.1818181818182,111.27272727272727,281.09090909090907
2021-02-02,2,2021-02-02,12.9,16.954545454545453,76.45454545454545,1012.8909090909091,231.54545454545453,3.7,307.90909090909093,132.9090909090909,274.3636363636364
2021-02-03,2,2021-02-03,11.018181818181818,12.372727272727273,70.36363636363636,1017.4363636363636,261.90909090909093,2.727272727272727,406.1818181818182,122.18181818181819,288.45454545454544
2021-02-04,2,2021-02-04,10.636363636363637,10.372727272727273,61.63636363636363,1018.7454545454547,125.54545454545455,2.545454545454546,583.8181818181819,82.0,328.09090909090907
2021-02-05,2,2021-02-05,12.272727272727275,7.10909090909091,57.90909090909091,1017.5909090909091,196.9090909090909,1.9636363636363638,641.2727272727273,77.63636363636364,346.72727272727275
2021-02-06,2,2021-02-06,13.272727272727273,6.645454545454546,60.63636363636363,1014.2363636363636,136.9090909090909,2.0454545454545454,643.6363636363636,80.36363636363636,349.54545454545456
2021-02-07,2,2021-02-07,13.299999999999999,7.718181818181818,60.45454545454545,1010.6363636363636,185.1818181818182,2.518181818181818,631.0909090909091,81.0,351.54545454545456
2021-02-08,2,2021-02-08,12.0,9.845454545454544,69.54545454545455,1009.0,229.54545454545453,1.5727272727272725,285.72727272727275,148.54545454545453,284.09090909090907
2021-02-09,2,2021-02-09,11.609090909090908,19.30909090909091,75.9090909090909,1011.0272727272727,254.72727272727272,2.090909090909091,21.363636363636363,174.8181818181818,183.72727272727272
2021-02-10,2,2021-02-10,11.663636363636362,17.745454545454546,73.0909090909091,1013.3272727272729,263.3636363636364,2.590909090909091,500.8181818181818,99.9090909090909,333.0
2021-02-11,2,2021-02-11,11.81818181818182,21.60909090909091,77.0909090909091,1013.1999999999999,224.8181818181818,2.7818181818181817,112.0,150.72727272727272,183.72727272727272
2021-02-12,2,2021-02-12,11.745454545454544,17.045454545454543,79.63636363636364,1012.2,257.6363636363636,4.554545454545454,479.3636363636364,89.27272727272727,320.0
2021-02-13,2,2021-02-13,12.181818181818185,14.30909090909091,78.72727272727273,1011.6999999999999,283.8181818181818,6.372727272727274,432.3636363636364,133.72727272727272,341.09090909090907
2021-02-14,2,2021-02-14,10.609090909090908,19.918181818181818,75.63636363636364,1013.2181818181816,288.1818181818182,3.436363636363637,139.63636363636363,156.0,197.63636363636363
2021-02-15,2,2021-02-15,11.690909090909093,23.763636363636365,88.63636363636364,1013.1636363636364,225.72727272727272,4.072727272727273,37.63636363636363,181.1818181818182,202.1818181818182
2021-02-16,2,2021-02-16,11.463636363636363,14.036363636363637,72.54545454545455,1015.1272727272727,297.72727272727275,4.9363636363636365,140.9090909090909,207.72727272727272,256.72727272727275
2021-02-17,2,2021-02-17,11.527272727272726,8.445454545454545,62.0,1016.6818181818181,244.9090909090909,3.5181818181818176,626.3636363636364,99.54545454545455,392.54545454545456
2021-02-18,2,2021-02-18,12.527272727272726,12.70909090909091,50.0,1020.5909090909091,147.63636363636363,2.0454545454545454,299.45454545454544,179.1818181818182,325.90909090909093
2021-02-19,2,2021-02-19,12.454545454545451,14.818181818181818,73.36363636363636,1020.7727272727273,212.45454545454547,1.9909090909090907,41.09090909090909,160.63636363636363,173.45454545454547
2021-02-20,2,2021-02-20,11.736363636363636,10.972727272727273,71.72727272727273,1020.8636363636364,299.27272727272725,5.127272727272727,469.3636363636364,138.8181818181818,371.54545454545456
2021-02-21,2,2021-02-21,11.881818181818183,13.827272727272724,61.45454545454545,1024.3545454545454,230.36363636363637,2.9272727272727277,656.2727272727273,96.27272727272727,403.45454545454544
2021-02-22,2,2021-02-22,13.427272727272726,14.881818181818183,59.36363636363637,1020.8363636363637,96.72727272727273,3.4909090909090907,660.1818181818181,99.45454545454545,408.3636363636364
2021-02-23,2,2021-02-23,16.254545454545454,6.918181818181818,47.45454545454545,1015.3272727272725,98.18181818181819,3.4454545454545453,678.9090909090909,102.81818181818181,429.8181818181818
2021-02-24,2,2021-02-24,14.899999999999997,4.2250000000000005,43.833333333333336,1015.7666666666669,145.0,3.141666666666666,741.25,58.083333333333336,422.5833333333333
2021-02-25,2,2021-02-25,13.141666666666666,6.466666666666666,38.833333333333336,1018.725,181.33333333333334,3.0833333333333335,656.6666666666666,92.91666666666667,402.25
2021-02-26,2,2021-02-26,11.791666666666666,8.275,59.666666666666664,1016.5000000000003,300.75,3.6166666666666667,609.4166666666666,100.66666666666667,398.5833333333333
2021-02-27,2,2021-02-27,10.666666666666666,8.366666666666667,59.25,1015.5166666666668,321.1666666666667,4.55,620.0833333333334,97.33333333333333,406.0
2021-02-28,2,2021-02-28,12.225,9.499999999999998,50.333333333333336,1016.1749999999998,107.91666666666667,3.891666666666666,634.4166666666666,97.41666666666667,408.75
2021-03-01,3,2021-03-01,13.124999999999998,10.15,51.75,1014.6583333333333,188.33333333333334,1.9833333333333336,626.5,103.75,411.0833333333333
2021-03-02,3,2021-03-02,12.933333333333335,7.1499999999999995,51.083333333333336,1009.3499999999999,174.66666666666666,2.5583333333333336,602.25,113.83333333333333,417.9166666666667
2021-03-03,3,2021-03-03,12.654545454545454,8.39090909090909,54.90909090909091,1003.7545454545453,223.1818181818182,2.8363636363636364,255.45454545454547,206.0909090909091,365.0
2021-03-04,3,2021-03-04,11.016666666666667,9.916666666666666,71.91666666666667,1014.725,218.58333333333334,2.991666666666667,448.0,141.25,394.3333333333333
2021-03-05,3,2021-03-05,11.983333333333334,10.233333333333333,68.16666666666667,1016.7166666666667,201.91666666666666,2.2916666666666665,616.0833333333334,116.58333333333333,425.0833333333333
2021-03-06,3,2021-03-06,11.083333333333334,10.241666666666667,70.25,1014.85,269.8333333333333,3.233333333333333,527.6666666666666,132.33333333333334,411.0
2021-03-07,3,2021-03-07,10.775,11.241666666666667,63.916666666666664,1014.4250000000001,301.75,3.9166666666666665,665.75,102.33333333333333,440.3333333333333
2021-03-08,3,2021-03-08,10.766666666666666,10.275,62.416666666666664,1015.9333333333333,241.41666666666666,4.758333333333334,419.5833333333333,166.08333333333334,394.8333333333333
2021-03-09,3,2021-03-09,10.708333333333334,12.208333333333334,68.25,1014.691666666667,195.5,4.866666666666667,280.1666666666667,195.0,355.1666666666667
2021-03-10,3,2021-03-10,10.041666666666668,11.149999999999999,65.16666666666667,1008.4333333333334,208.83333333333334,4.241666666666666,161.66666666666666,187.5,290.1666666666667
2021-03-11,3,2021-03-11,9.225,10.975,65.25,1011.8833333333333,139.66666666666666,3.9416666666666664,411.75,166.41666666666666,406.6666666666667
2021-03-12,3,2021-03-12,10.953846153846152,8.823076923076924,60.92307692307692,1015.2153846153844,215.07692307692307,3.33076923076923,617.2307692307693,101.07692307692308,434.2307692307692
2021-03-13,3,2021-03-13,10.753846153846153,8.576923076923078,75.15384615384616,1018.8307692307689,273.0,4.669230769230769,306.84615384615387,184.53846153846155,349.15384615384613
2021-03-14,3,2021-03-14,10.430769230769233,12.73846153846154,70.46153846153847,1018.3076923076922,196.92307692307693,5.323076923076924,84.6923076923077,183.0,216.15384615384616
2021-03-15,3,2021-03-15,9.884615384615385,12.376923076923077,63.92307692307692,1011.3615384615384,269.7692307692308,8.553846153846154,304.3076923076923,151.0,326.9230769230769
2021-03-16,3,2021-03-16,9.430769230769231,9.246153846153847,63.23076923076923,1011.9615384615385,248.53846153846155,3.4846153846153842,585.3846153846154,119.0,443.9230769230769
2021-03-17,3,2021-03-17,9.238461538461538,11.315384615384614,67.38461538461539,1013.9230769230769,216.69230769230768,2.523076923076923,207.07692307692307,214.3846153846154,306.15384615384613
2021-03-18,3,2021-03-18,10.346153846153847,21.661538461538463,78.23076923076923,1013.176923076923,180.15384615384616,3.2230769230769236,3.1538461538461537,121.61538461538461,123.46153846153847
2021-03-19,3,2021-03-19,11.730769230769228,16.092307692307692,78.38461538461539,1015.6538461538462,257.84615384615387,3.623076923076923,218.46153846153845,184.46153846153845,340.53846153846155
2021-03-20,3,2021-03-20,11.13846153846154,9.876923076923076,66.15384615384616,1019.1461538461538,284.0,4.953846153846153,621.0769230769231,110.07692307692308,464.7692307692308
2021-03-21,3,2021-03-21,11.399999999999999,9.023076923076923,63.38461538461539,1019.4846153846154,297.84615384615387,4.153846153846154,674.1538461538462,91.15384615384616,482.2307692307692
2021-03-22,3,2021-03-22,11.461538461538462,14.292307692307695,66.76923076923077,1013.7461538461539,304.84615384615387,5.023076923076924,607.9230769230769,105.46153846153847,467.2307692307692
2021-03-23,3,2021-03-23,12.853846153846153,8.407692307692308,49.92307692307692,1013.4307692307694,149.3846153846154,8.407692307692308,686.0769230769231,91.0,497.7692307692308
2021-03-24,3,2021-03-24,13.899999999999999,6.8307692307692305,39.46153846153846,1011.8384615384615,164.30769230769232,4.092307692307693,666.2307692307693,104.38461538461539,494.0769230769231
2021-03-25,3,2021-03-25,11.507692307692308,11.584615384615384,69.53846153846153,1005.3923076923077,282.46153846153845,4.976923076923077,619.3846153846154,101.38461538461539,486.53846153846155
2021-03-26,3,2021-03-26,12.692307692307692,8.615384615384615,52.76923076923077,1009.1923076923078,186.69230769230768,4.069230769230769,726.9230769230769,78.07692307692308,511.7692307692308
2021-03-27,3,2021-03-27,13.96923076923077,9.023076923076921,53.15384615384615,1017.1923076923077,215.46153846153845,2.184615384615385,751.9230769230769,73.53846153846153,516.5384615384615
2021-03-28,3,2021-03-28,14.830769230769231,8.715384615384616,50.76923076923077,1018.6230769230768,227.23076923076923,2.292307692307692,729.6923076923077,83.61538461538461,518.4615384615385
2021-03-29,3,2021-03-29,12.523076923076927,8.061538461538461,64.3076923076923,1012.7692307692307,261.38461538461536,3.161538461538462,677.0,92.61538461538461,517.1538461538462
2021-03-30,3,2021-03-30,14.515384615384617,5.384615384615385,42.69230769230769,1010.2846153846154,100.61538461538461,3.3846153846153846,737.0,85.0,534.3846153846154
2021-03-31,3,2021-03-31,17.453846153846154,6.884615384615386,38.23076923076923,1012.8615384615384,134.6153846153846,2.769230769230769,738.1538461538462,84.07692307692308,532.1538461538462
2021-04-01,4,2021-04-01,18.5,7.192307692307693,34.61538461538461,1009.6769230769233,188.69230769230768,2.238461538461538,721.0,90.92307692307692,533.6153846153846
2021-04-02,4,2021-04-02,14.453846153846152,6.230769230769231,60.0,1009.6692307692308,261.6923076923077,3.4461538461538463,733.0769230769231,96.23076923076923,538.6923076923077
2021-04-03,4,2021-04-03,11.415384615384616,9.092307692307694,71.0,1014.376923076923,251.6153846153846,4.107692307692307,310.0,227.92307692307693,425.61538461538464
2021-04-04,4,2021-04-04,11.600000000000001,11.930769230769231,68.23076923076923,1016.1307692307691,272.9230769230769,3.9153846153846152,440.0769230769231,168.07692307692307,477.7692307692308
2021-04-05,4,2021-04-05,11.315384615384618,12.753846153846153,72.92307692307692,1013.3307692307693,266.3076923076923,4.884615384615384,111.15384615384616,209.84615384615384,257.38461538461536
2021-04-06,4,2021-04-06,11.376923076923077,10.161538461538461,72.6923076923077,1011.7923076923078,246.76923076923077,3.8923076923076922,419.0,173.0,479.84615384615387
2021-04-07,4,2021-04-07,11.100000000000001,10.799999999999999,72.84615384615384,1015.3692307692307,269.9230769230769,5.246153846153845,611.6153846153846,121.3076923076923,525.3076923076923
2021-04-08,4,2021-04-08,11.092857142857143,8.435714285714285,70.42857142857143,1016.2714285714286,266.7142857142857,4.178571428571429,680.5714285714286,82.92857142857143,517.7142857142857
2021-04-09,4,2021-04-09,11.042857142857143,8.8,71.28571428571429,1014.6714285714286,265.64285714285717,4.6,645.4285714285714,90.5,514.0
2021-04-10,4,2021-04-10,10.842857142857143,9.342857142857142,70.35714285714286,1013.157142857143,253.71428571428572,3.592857142857143,680.5714285714286,83.78571428571429,520.9285714285714
2021-04-11,4,2021-04-11,11.735714285714286,9.757142857142858,68.71428571428571,1008.0785714285712,229.0,2.7642857142857147,694.2857142857143,84.85714285714286,524.0
2021-04-12,4,2021-04-12,12.028571428571428,10.985714285714284,70.85714285714286,1005.5285714285716,251.42857142857142,2.8571428571428568,625.0714285714286,101.64285714285714,517.0714285714286
2021-04-13,4,2021-04-13,11.657142857142857,7.685714285714284,71.57142857142857,1005.1999999999999,265.07142857142856,6.178571428571429,586.2857142857143,115.0,518.3571428571429
2021-04-14,4,2021-04-14,11.935714285714285,9.435714285714285,65.35714285714286,1007.7928571428572,217.57142857142858,4.242857142857143,653.3571428571429,96.35714285714286,527.5
2021-04-15,4,2021-04-15,12.071428571428573,8.157142857142857,64.57142857142857,1011.1357142857142,251.0,3.457142857142857,720.9285714285714,77.64285714285714,544.3571428571429
2021-04-16,4,2021-04-16,11.742857142857142,9.928571428571429,71.71428571428571,1011.1000000000003,259.07142857142856,3.45,640.9285714285714,105.21428571428571,529.2142857142857
2021-04-17,4,2021-04-17,12.835714285714287,11.42857142857143,69.64285714285714,1011.4,238.85714285714286,3.235714285714286,569.7857142857143,107.35714285714286,516.9285714285714
2021-04-18,4,2021-04-18,15.907142857142858,7.078571428571429,49.357142857142854,1013.1928571428572,201.64285714285714,2.6999999999999997,727.8571428571429,83.0,554.7142857142857
2021-04-19,4,2021-04-19,13.485714285714284,9.485714285714286,68.14285714285714,1013.4714285714286,239.92857142857142,3.735714285714286,439.85714285714283,146.14285714285714,464.07142857142856
2021-04-20,4,2021-04-20,12.285714285714286,10.042857142857143,75.57142857142857,1008.8642857142858,273.64285714285717,5.9071428571428575,641.4285714285714,104.78571428571429,538.5714285714286
2021-04-21,4,2021-04-21,11.985714285714286,12.914285714285715,76.35714285714286,1005.7499999999999,238.35714285714286,5.321428571428571,150.85714285714286,271.5,350.5
2021-04-22,4,2021-04-22,11.385714285714284,11.907142857142857,76.78571428571429,1007.5071428571429,219.64285714285714,5.0928571428571425,1.2142857142857142,235.64285714285714,236.42857142857142
2021-04-23,4,2021-04-23,11.428571428571429,15.242857142857142,75.71428571428571,1009.7357142857143,222.64285714285714,4.885714285714285,297.92857142857144,178.07142857142858,429.7857142857143
2021-04-24,4,2021-04-24,11.785714285714286,14.999999999999998,73.71428571428571,1010.9285714285714,230.71428571428572,4.464285714285714,312.0,200.92857142857142,457.2142857142857
2021-04-25,4,2021-04-25,11.207142857142857,17.714285714285715,78.35714285714286,1007.6785714285714,215.28571428571428,4.478571428571429,29.214285714285715,239.21428571428572,260.7857142857143
2021-04-26,4,2021-04-26,11.078571428571427,11.914285714285713,71.35714285714286,1007.3000000000001,269.5,4.021428571428571,664.2857142857143,107.42857142857143,549.5714285714286
2021-04-27,4,2021-04-27,12.121428571428568,10.457142857142856,63.142857142857146,1010.1428571428571,241.71428571428572,4.042857142857144,739.7142857142857,79.71428571428571,572.4285714285714
2021-04-28,4,2021-04-28,14.892857142857142,9.485714285714286,59.214285714285715,1015.1857142857142,225.64285714285714,3.0642857142857145,766.0714285714286,78.0,579.4285714285714
2021-04-29,4,2021-04-29,14.4,10.214285714285714,63.785714285714285,1017.0928571428573,250.5,3.1714285714285713,741.3571428571429,85.42857142857143,577.6428571428571
2021-04-30,4,2021-04-30,13.214285714285717,7.028571428571429,70.07142857142857,1015.9357142857143,246.64285714285714,3.3214285714285707,541.7142857142857,173.5,535.0714285714286
2021-05-01,5,2021-05-01,13.235714285714286,11.578571428571427,80.21428571428571,1011.7857142857141,268.0,5.55,446.2857142857143,174.0,515.2142857142857
2021-05-02,5,2021-05-02,13.700000000000001,11.75,69.0,1008.7785714285714,287.5,5.1571428571428575,696.1428571428571,100.71428571428571,573.1428571428571
2021-05-03,5,2021-05-03,15.528571428571427,12.942857142857145,55.857142857142854,1007.6642857142858,284.2857142857143,3.8142857142857145,733.8571428571429,87.14285714285714,582.8571428571429
2021-05-04,5,2021-05-04,15.750000000000002,16.942857142857143,59.357142857142854,1008.5428571428572,267.5,3.264285714285714,730.0,88.92857142857143,577.7142857142857
2021-05-05,5,2021-05-05,14.549999999999999,15.55,67.21428571428571,1007.8000000000001,243.21428571428572,3.1357142857142852,729.2857142857143,92.07142857142857,581.4285714285714
2021-05-06,5,2021-05-06,12.992857142857144,14.15,73.57142857142857,1011.0285714285714,262.64285714285717,4.821428571428571,595.3571428571429,125.57142857142857,564.0
2021-05-07,5,2021-05-07,13.0,11.321428571428573,69.07142857142857,1012.2214285714284,276.35714285714283,4.385714285714285,676.0714285714286,104.28571428571429,583.5714285714286
2021-05-08,5,2021-05-08,15.435714285714285,8.792857142857143,47.07142857142857,1010.9571428571428,278.57142857142856,3.2571428571428567,729.2142857142857,98.85714285714286,597.2142857142857
2021-05-09,5,2021-05-09,15.22857142857143,13.450000000000001,56.214285714285715,1008.7571428571429,267.35714285714283,3.6642857142857146,645.6428571428571,123.0,577.4285714285714
2021-05-10,5,2021-05-10,15.471428571428572,12.092857142857142,57.642857142857146,1006.3785714285715,268.57142857142856,2.9857142857142853,701.7142857142857,103.42857142857143,593.7857142857143
2021-05-11,5,2021-05-11,15.614285714285716,9.085714285714285,57.642857142857146,1006.85,248.07142857142858,3.335714285714286,740.0714285714286,96.28571428571429,604.5
2021-05-12,5,2021-05-12,14.571428571428573,10.757142857142856,66.21428571428571,1009.157142857143,248.28571428571428,3.849999999999999,584.7857142857143,129.71428571428572,580.7857142857143
2021-05-13,5,2021-05-13,13.157142857142858,12.485714285714284,71.0,1011.3285714285714,241.28571428571428,4.178571428571429,253.71428571428572,277.5,458.2857142857143
2021-05-14,5,2021-05-14,12.200000000000001,13.428571428571429,77.64285714285714,1009.3714285714284,237.42857142857142,4.771428571428571,34.07142857142857,253.42857142857142,275.14285714285717
2021-05-15,5,2021-05-15,11.914285714285715,15.27142857142857,79.71428571428571,1006.8357142857141,237.78571428571428,4.657142857142858,39.57142857142857,235.78571428571428,262.5
2021-05-16,5,2021-05-16,12.342857142857142,21.78571428571428,77.57142857142857,1007.9714285714286,233.0,4.871428571428571,224.64285714285714,265.5,422.85714285714283
2021-05-17,5,2021-05-17,12.12142857142857,15.100000000000003,77.42857142857143,1011.3571428571429,246.21428571428572,5.064285714285715,107.14285714285714,275.2142857142857,356.7142857142857
2021-05-18,5,2021-05-18,13.233333333333333,12.84,73.93333333333334,1012.7933333333332,269.53333333333336,5.486666666666667,669.0,99.33333333333333,562.8
2021-05-19,5,2021-05-19,12.453333333333335,12.040000000000001,64.4,1010.28,283.6,8.186666666666667,729.8,75.93333333333334,576.8666666666667
2021-05-20,5,2021-05-20,11.88,6.566666666666667,57.333333333333336,1010.4533333333333,298.6666666666667,7.739999999999999,754.6666666666666,77.66666666666667,589.8
2021-05-21,5,2021-05-21,12.22,9.073333333333332,57.733333333333334,1010.0400000000001,285.6666666666667,6.286666666666666,726.7333333333333,84.2,582.3333333333334
2021-05-22,5,2021-05-22,12.57333333333333,12.653333333333336,66.53333333333333,1011.3,239.8,3.86,641.5333333333333,109.2,565.5333333333333
2021-05-23,5,2021-05-23,11.906666666666666,15.493333333333334,77.53333333333333,1014.36,254.66666666666666,4.926666666666666,458.93333333333334,180.33333333333334,506.4
2021-05-24,5,2021-05-24,12.319999999999999,17.153333333333332,74.53333333333333,1014.5999999999999,245.0,3.453333333333333,573.2,108.33333333333333,545.1333333333333
2021-05-25,5,2021-05-25,13.640000000000002,13.953333333333335,74.4,1012.9600000000002,271.2,5.3133333333333335,693.8,90.0,576.9333333333333
2021-05-26,5,2021-05-26,12.993333333333332,9.946666666666667,72.2,1011.8866666666668,249.13333333333333,3.946666666666666,724.7333333333333,85.33333333333333,586.6666666666666
2021-05-27,5,2021-05-27,12.94,12.139999999999999,73.6,1013.2533333333332,260.6666666666667,5.040000000000001,713.1333333333333,88.66666666666667,579.1333333333333
